,class,Variable,SHAP,abs_SHAP
0,12,dbp1,2.7726175785064697,2.7726175785064697
1,12,sbp1,1.717991590499878,1.717991590499878
2,12,weight,0.34673282504081726,0.34673282504081726
3,12,vcl1,0.3021339476108551,0.3021339476108551
4,12,ldl1,0.22703738510608673,0.22703738510608673
5,12,alt1,-0.17735785245895386,0.17735785245895386
6,12,gamma_gtp1,-0.16781075298786163,0.16781075298786163
7,12,height,0.16430601477622986,0.16430601477622986
8,12,vcr1,0.16159214079380035,0.16159214079380035
9,12,wc1,-0.1561509221792221,0.1561509221792221
10,12,bmi1,0.15548405051231384,0.15548405051231384
11,12,hgb1,0.09168655425310135,0.09168655425310135
12,12,tc1,-0.08924493938684464,0.08924493938684464
13,12,ast1,-0.06094354763627052,0.06094354763627052
14,12,egfr1,-0.041879359632730484,0.041879359632730484
15,12,fbs1,-0.0416795089840889,0.0416795089840889
16,12,gender,0.019476668909192085,0.019476668909192085
17,12,crtn1,-0.014949454925954342,0.014949454925954342
18,12,htn_med,0.008373657241463661,0.008373657241463661
19,12,dld_med,0.0026390054263174534,0.0026390054263174534
20,12,dm_med,0.0,0.0
